,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
80323,003-2018-2019-Q2-04043,York University|Université York,Toronto|Toronto,,,,,399630,8/22/18,,"The Global Navigation Satellite System Reflectometry (GNSS-R) technique provides insight on certain surface conditions. Making use of freely-available GNSS signal reflections over land for remote sensing would represent a significant step forward. This project aims to develop a prototype GNSS-R receiver capable of making customizable surface reflection measurements from space to measure surface soil moisture content and variation, using signals from the many GNSS satellites currently in orbit.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80324,003-2018-2019-Q2-04044,Governing Council of the University of Toronto|Conseil des gouverneurs de l'Université de Toronto,Toronto|Toronto,,,,,400000,8/22/18,,"The CALASET-II project aims to design, build and test innovative instruments to measure concentrations of atmospheric trace gases as function of height. These new instruments will allow identification and quantification of specific gases, such as carbon dioxide, and help verify measurements obtained from the satellites that observe Earth's atmosphere.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80325,003-2018-2019-Q2-04045,University of Western Ontario|Université de Western Ontario,London|London,,,,,199650,8/22/18,,"Modern planetary rovers and orbital instruments generate multiple data products. However, data transmission capacity from space to Earth is currently limited. This can result in observations not being made and experiments not being performed because there is no bandwidth available to get the data back to Earth. In order to maximize the return from field explorations, rovers and satellites of the future will need the ability to make independent decisions about what to explore and transmit preliminary analyses of data to Earth. 

This project aims to develop and field test algorithms and systems for autonomous scientific investigation. The techniques developed will also enhance terrestrial applications in agriculture, infrastructure monitoring and mining.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80326,003-2018-2019-Q2-04046,York University|Université York,Toronto|Toronto,,,,,100000,8/22/18,,"The MAPLE project aims to advance the development of a small panoramic camera system developed for spaceflight and intended to be used to investigate the Martian atmosphere from the surface. The instrument will be enhanced in order to allow the MAPLE system to examine the vertical distribution of dust and ice aerosols near the surface and to constrain the size and shape of these particles. As our models of the Martian environment are derived from terrestrial weather forecasting models, proper validation at Mars will improve the accuracy and timeliness of weather forecasting on Earth.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80327,003-2018-2019-Q2-04047,University of Calgary|Université de Calgary,Calgary|Calgary,,,,,199999,8/29/18,,"The main objectives of this project are to develop a mini plasma imager, which is a miniaturized particle sensor designed to measure ionized winds and temperatures from nanosatellites; and train students in experimental space physics. This project will increase scientific knowledge of the physics of Earth's magnetic cusp region, which will lead to better space weather forecasts. A concrete application that could derive from this project is a flight of the mini plasma imager on a nanosatellite mission such as CaNoSat-1.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80328,003-2018-2019-Q2-04048,University of Calgary|Université de Calgary,Calgary|Calgary,,,,,200000,8/29/18,,The RDAX project aims to quantify the amount and distribution of high-energy particles deposited during geomagnetic storms by using Canadian-made X-ray imagers placed on 15 high-altitude balloons. The instrument will take images of high-energy particles striking the atmosphere. The data will allow researchers to disentangle the causes of high-energy particle precipitation and its effect on our environment.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80329,003-2018-2019-Q2-04049,Royal Institution for the Advancement of Learning/McGill University|Institution royale pour l'avancement des sciences/Université McGill,Montreal|Montréal,,,,,196900,8/29/18,,"The HELIX project will measure the energetic particles bombarding the Earth, known as cosmic rays, using a detector carried to an altitude of 45 km by a stratospheric balloon launched from the coast of Antarctica. 

The flight will result in data that will lead to a deeper understanding of the magnetic fields and interstellar material in our region of the Milky Way galaxy. In particular, it will help determine the origin of the rising fraction of energetic antimatter which has been found in the cosmic rays.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80330,003-2018-2019-Q2-04050,University of Calgary|Université de Calgary,Calgary|Calgary,,,,,99000,8/29/18,,"CubeSat constellations offer low-cost access to space with the potential to continuously monitor remote geophysical, environmental, and space phenomena. As CubeSat applications evolve, there is a need to increase platform capacity to support next-generation Global Navigation Satellite System (GNSS) technologies.

This project aims to develop multi-function GNSS software receiver technologies for CubeSat platforms. The team will also develop an end-to-end simulator capability used to design and test the space-borne GNSS receivers for low Earth orbit missions.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80331,003-2018-2019-Q2-04051,University of Ottawa|Université d'Ottawa,Ottawa|Ottawa,,,,,100000,8/29/18,,"This project aims to investigate the effects of artificial gravity in preventing the consequences of bedrest on vertebral fat fraction and Achilles tendon integrity. The team will conduct a human spaceflight analogue through bedrest. This research could have broad implications for health care on Earth, since bedridden patients also face deterioration of bone, muscles and tendons.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80332,003-2018-2019-Q2-04052,University of Victoria|Université de Victoria,Victoria|Victoria,,,,,199999,8/31/18,,"This project aims to develop a complete suite of terrestrial planet models, which will more fully sample the parameter space of the evolution of an Earth-like planets, including those with and without life. It will help improve our understanding of planetary habitability and of how to detect habitable conditions and inhabited planets",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80333,003-2018-2019-Q2-04053,Memorial University of Newfoundland|Université Memorial de Terre-Neuve,St. John's|St. John's,,,,,199943,8/31/18,,"Water rock reaction, known as serpentinization, has the potential to support life on other worlds (planets and moons). Detecting life at sites of serpentinization on other worlds requires the ability to find serpentization sites and detect biosignatures.

The SERP project aims to develop, deploy, and validate geophysical, spectral and remote sensing methods to detect surface and sub-surface expressions of serpentinization. It will help detect serpentinized springs and identify biosignatures of current life and biomarkers of past life.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80334,003-2018-2019-Q2-03980,CS Communication & Systems Canada|CS Communication & Systems Canada,Saint-Laurent|Saint-Laurent,,,,,150000,7/23/18,,"Multisensor Value-Added Products and Services from Satellite Temporal Series Analysis (MUSES)
The MUSES project is aimed at providing institutional users with powerful processing chains capable of managing and manipulating short or near real time multi-sensor data and operational products and services thanks to an interoperable platform.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80335,003-2018-2019-Q2-04054,University of Saskatchewan|Université de la Saskatchewan,Saskatoon|Saskatoon,,,,,200000,8/31/18,,"Future spacecraft will have more complex avionics that produce large amounts of data, requiring enhanced on-board information processing and rapid delivery of results to end users.

This project aims to develop radiation-tolerant, reliable, lightweight, low-power, and cost-effective microelectronics based on advanced commercial available technologies for space applications. The project will also help to accelerate current research on radiation effects in space systems.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80336,003-2018-2019-Q2-04055,University of Ottawa|Université d'Ottawa,Ottawa|Ottawa,,,,,99550,8/31/18,,"Ocean-colour remote sensing is used to monitor a multitude of physical and biological characteristics and changes in our oceans, and to map seafloor habitats and bathymetry. This technology relies on atmospheric radiative transfer models calibrated with data from low-mid latitudes, and frequently fails in the Arctic, where the humidity and composition of the atmosphere is different. Since global environmental change is most rapid in the Arctic, there is a need to address this situation.
 
This project aims to improve atmospheric correction for the Arctic, for current and future ocean-colour sensors. The team will produce a large dataset containing field observations of the water-leaving light field, as well as ancillary information on water depth, benthic habitat and water quality. This will allow researchers to test and improve their calibration/correction approaches.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80337,003-2018-2019-Q2-04056,York University|Université York,Toronto|Toronto,,,,,100000,8/31/18,,"There is an ever increasing need for atmospheric measurements of greater spectral and spatial resolution as well as improved global coverage in order to better understand atmospheric processes in the context of climate change. Spatial Heterodyne Spectroscopy (SHS), a space technology that recently emerged, has the potential to meet this need.

This project aims to support Canadian participation in the assessment of the performance against the design parameters of a SHS for the measurement of atmospheric temperature from airglow, which will be launched on a satellite in the near future. It will build on solid Canadian expertise and skills in the use of this new capability in the future.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80338,003-2018-2019-Q2-04057,University of Saskatchewan|Université de la Saskatchewan,Saskatoon|Saskatoon,,,,,200000,9/10/18,,"Radioprotectors are needed to protect astronauts from detrimental effects of space radiation. Melanin is known to protect fungi and other organisms from high doses of ionizing radiation. Thus, melanin-based radioprotectors could help solve the problem of radioprotection in space.

This project will investigate the protective anti-carcinogenesis effects of melanin-containing black mushrooms when ingested, study its effect on preventing colon cancer, and evaluate the radioprotective effects on melanin-containing materials on the central nervous system. This research could also have benefits on Earth, since radioprotectors are also needed for protection of cancer patients undergoing radiation therapy.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80339,003-2018-2019-Q2-04058,University of Western Ontario|Université de Western Ontario,London|London,,,,,100000,9/10/18,,"This project will use volcanic terrains on Earth as analogue sites for the future exploration of Mars. This project aims to determine the roughness of lava flows using radar remote sensing data, to compare the roughness of the lava flows as observed in the field to remote sensing data, and to understand the rheological rationale for the observed lava flow texture. It will allow the scientific community to have a deeper understanding of volcanism on Mars.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80340,003-2018-2019-Q2-04059,Royal Institution for the Advancement of Learning/McGill University|Institution royale pour l'avancement des sciences/Université McGill,Montreal|Montréal,,,,,100000,9/14/18,,"This project aims to develop and optimize a deoxyribonucleic acid (DNA) extraction platform in the laboratory to be incorporated with the prototype MICRO life detection platform with several low mass, compact, low cost and low energy instruments. The proposed extraction platform could be robotized and integrated into future planetary exploration space missions.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80341,003-2018-2019-Q2-04060,Governing Council of the University of Toronto|Conseil des gouverneurs de l'Université de Toronto,Toronto|Toronto,,,,,400000,9/14/18,,"The objective of this project is to design, build and make the first engineering flight of the GigaBIT telescope, a diffraction-limited 1.3 m visible/near-UV wide field imaging telescope. This project also aims to fly and analyze data from GigaBIT's predecessor, the SuperBIT balloon borne telescope. These telescopes, by providing large images of distant galaxies, will help to probe the distribution of dark matter through distortions in space caused by gravity. It will advance the technology of optical and near-UV telescopes and pointing systems, and advance our understanding of cluster physics, in addition to providing Canada with the most sensitive near-UV/visible imaging telescope in the world.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80342,003-2018-2019-Q2-04061,University of Alberta|Université de l'Alberta,Edmonton|Edmonton,,,,,198440,9/20/18,,"This project will investigate the best ways to preserve samples returned from future missions. The team will develop and refine advanced methods for astromaterials curation, which is the preservation of the intrinsic properties of samples through the use of materials, tools, and enclosures. This project will help extend Canada's leadership in cold curation.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80343,003-2018-2019-Q2-04062,University of Western Ontario|Université de Western Ontario,London|London,,,,,100000,9/20/18,,This project aims advance the detection and characterization of extrasolar planets and their atmospheres by observing and studying the host stars and brown dwarfs that are most amenable to discovering potentially habitable planets. The results of the project will leverage Canada's contribution to the James Webb Space Telescope by furnishing some of the best targets for the study of exoplanetary habitability.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80344,003-2018-2019-Q3-04020,University of Montreal|Université de Montréal,Montreal|Montréal,,,,,499997,10/23/18,,This grant is to provide support to the science team responsible for an investigation to be made about exoplanets to be observed as part of a Guaranteed Time Observation (GTO) program allocated to Canada during the JWST (James Webb Space Telescope) mission.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80345,003-2018-2019-Q3-04100,University of Victoria|Université de Victoria,Victoria|Victoria,,,,,199100,10/2/18,,"The coastal oceans of British Columbia and Southeast Alaska are highly dynamic and support regional food webs that are vital to the local economy. Changes in this coastal dynamic may have negatively contributed to the observed decline in the return of various salmon populations. Continuous data with sufficient spatiotemporal resolution is fundamental to the understanding of this problematic.

This project aims to develop a multi-satellite-based framework to provide information at the needed scales to assist ecosystem-based fisheries management. The data collected from the satellite will be combined with in situ observations. This will provide critical insights of the coastal ocean's dynamic and its drivers. The project will then translate this work into accessible knowledge and products for use by government, industry, and others.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80346,003-2018-2019-Q4-04161,University of Alberta|University of Alberta,Edmonton|Edmonton,,,,,36487,2/25/19,,The purpose of this grant is to provide support to a team of astronomers at the University of Alberta with their analysis of the ASTROSAT observations of the Black Hole X-ray Binary GX 339-4. The objective of the study is to measure the X-ray properties of this system during an outburst and compare them with modern accretion and jet models.,,The amount allocated covers one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80347,003-2018-2019-Q3-04101,University of Western Ontario|Université de Western Ontario,London|London,,,,,200000,10/3/18,,"Understanding the evolution of Mars will give us new insight into the habitability of planets and global climate change. It is critical that we characterize its water ice reservoirs to understand its hydrologic system and how it has changed over time. This has profound implications for the search of life on Mars and for future human explorers who will require an accessible source of water to sustain long-term operations.

The IMAP project aims to enhance our understanding of glacial and periglacial processes on Mars through the investigation of terrestrial analogues in the Canadian High Arctic. It will help develop an unprecedented and potentially profound understanding of the water ice reservoirs on Mars and how they have changed over time.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80348,003-2018-2019-Q3-04102,Ryerson University|Université Ryerson,Toronto|Toronto,,,,,100000,10/29/18,,"The implementation of Synthetic Aperture Radar (SAR) on small satellites is an emerging area of interest in the international space community, as it would allow reducing the cost of future SAR missions. In order to achieve SAR implementation on this type of platform, there is a need to adapt the technology.

This project aims to analyze and design Attitude Control System (ACS) for SAR implementation on small satellites (CubeSats). In particular, tools will be developed to optimize ACS design for CubeSat-based SAR missions, and to analyze their performance. The development of Canadian expertise in this area will allow maintaining Canada's position as a leader in the field of SAR satellites.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80349,003-2018-2019-Q3-04103,University of Quebec at Rimouski|Université du Québec à Rimouski,Rimouski|Rimouski,,,,,399960,10/29/18,,"Often populated, coastal areas are very particularly sensitive to environmental changes. Accurate mapping of coastal zones is crucial for scientific advancement, resource management, security and defense operations. However, Canada's coastline mapping remains relatively incomplete due to its vast extent and difficult access to several shallow zones. Advances in satellite technologies, especially hyperspectral remote sensing, can help fill this gap. 

The WaterSat Imaging Spectrometer Experiment (WISE)-Man project aims to test the WISE hyperspectral camera while building solid Canadian expertise and skills regarding the processing and analysis of this type of data that  may soon be available on operational Earth observation missions via satellite.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80350,003-2018-2019-Q3-04104,Polytechnique Montreal|École Polytechnique de Montréal,Montreal|Montréal,,,,,99990,11/15/18,,"Significant work is underway to develop affordable platforms for remote sensing space missions. A synthetic aperture radar (SAR) using a group of microsatellites, such as CubeSats, could contribute to reducing the cost of future Earth observation missions.

This project aims to design a reflector array antenna that could be fitted onto a CubeSat for a SAR space mission. It will help develop a Canadian expertise in this area.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80351,003-2018-2019-Q3-04080,University of Calgary|Université de Calgary,Calgary|Calgary,,,,,499999,12/13/18,,This grant provides support to the Canadian science team developing the ultraviolet auroral imager for the Solar wind Magnetosphere Ionosphere Link Explorer (SMILE) mission (http://sci.esa.int/smile/). The main activity of the science team under this grant is to develop models of the scene that will be observed by the imager as it orbits the Earth onboard the SMILE satellite.,,The amount allocated covers one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80352,003-2018-2019-Q3-04107,Polytechnique Montreal|École Polytechnique de Montréal,Montreal|Montréal,,,,,200000,12/10/18,,"Access to space is of critical importance to a broad range of fields of science and industry, including space exploration and telecommunications. However, launching remains a complex and expensive task. There is a need to reduce the cost of access to space by finding novel means of propulsion. 

The purpose of this project is to develop a simple and low-cost mean to test how liquefying solid fuels burn under the conditions encountered in a hybrid rocket engine. A novel laboratory-scale facility will be developed for the investigation of the fluid properties of the melt layer formed on the surface of rocket fuel as it burns. The experiment will focus on the development of new propellant formulations for hybrid engines.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80353,003-2018-2019-Q3-04108,Queen's University at Kingston|Université Queen's à Kingston,Kingston|Kingston,,,,,14685,11/22/18,,"Space radiation has damaging effects on human deoxyribonucleic acid (DNA), a molecule essential for biological function, acting as the genetic code for all life. This challenge has been well documented, but the effectiveness of DNA repair  and replication pathways in a zero-gravity environment has yet to be investigated. As we prepare for long-duration missions, there is a need to address this problematic.

This project aims to investigate the function of the DNA polymerase I, an enzyme involved in the repair and replication of DNA, in conditions of microgravity. This experiment will help to increase understanding of the issues related to maintaining the integrity of astronauts' DNA in space.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80358,003-2018-2019-Q4-04121,University of Winnipeg|Université de Winnipeg,Winnipeg|Winnipeg,,,,,162500,1/16/19,,"Rovers will play an important role in exploring and mapping the rugged terrain on the Moon. They will also be used to find important resources like water or titanium, which will enable astronauts to conduct longer missions. 

This project will use the moon-like terrain of Lanzarote, Spain, to demonstrate the ability of rovers to map geological variations across an area. It will also test different tool combinations and search methods to identify which ones are best used by rovers to find and map resources. This project will increase Canadian mining and exploration capabilities on Earth and in space, and train the next generation of highly qualified Canadian personnel in planetary science and exploration. Some of the tools to be tested can be used for better environmental monitoring, which will contribute to the health and well-being of all Canadians.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80360,003-2018-2019-Q4-04162,Université Laval|Université Laval,Quebec|Québec,,,,,32600,2/25/19,,The purpose of this grant is to provide support to a team of astronomers from Université Laval with their analysis of the UVIT (ASTROSAT) observations of the galaxy NGC 628.  These observations will be combined with SITELLE data (imaging Fourier transform spectrometer in the visible) to study young star forming regions in this galaxy.,,The amount allocated covers one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80362,003-2018-2019-Q4-04160,University of Calgary|University of Calgary,Calgary|Calgary,,,,,45000,1/2/19,,The purpose of this grant is to provide support to a team of astronomers from the University of Calgary to analyze multi-wavelength imaging data of the central and northeast regions of the Andromeda Galaxy (M31) obtained with ASTROSAT.,,The amount allocated covers one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80363,003-2018-2019-Q4-04180,University of British Columbia|Université de Colombie-Britannique,Vancouver|Vancouver,,,,,99488,3/27/19,,The purpose of this grant is to provide support for a Mars InSight mission science team member to conduct experiments in support of mission objectives. This project will investigate magnetic signatures preserved in the Martian crust.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80364,003-2018-2019-Q4-04122,Governing Council of the University of Toronto|Conseil des gouverneurs de l'Université de Toronto,Toronto|Toronto,,,,,200000,1/21/19,,"Exploring the nature of the universe at its earliest times is one of the most exciting scientific goals in cosmology today. SPIDER is a polarimeter designed to test our most fundamental theories of the beginning of the universe by measuring or constraining the amplitude of primordial gravitational waves.

SPIDER is a set of six telescopes that observe the oldest light we can see, the Cosmic Microwave Background radiation. The second stratospheric balloon flight of SPIDER will take place as part of this project, to observe the Cosmic Microwave Background polarization at three wavelengths. It will be able to produce very high-sensitivity dust maps, allowing for much better removal of foreground dust and better imaging. An efficient suite of software tools will also be developed in order to analyze the raw data from the balloon payload. The data will allow for the testing of fundamental cosmology theories.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80365,003-2018-2019-Q4-04123,The University of Western Ontario|Université de Western Ontario,London|London,,,,,135275,2/5/19,,"Exploring the Moon using rovers is a high priority for the space community. This project will use the Moon-like terrain of Lanzarote, Spain, to answer a series of important operational and scientific questions for rover missions. 

One goal is to achieve a deeper understanding of volcanism on the Earth and Moon. Another is to optimize mission control operations for future missions to allow rovers to carry out accurate scientific activities over a long period of time. This will be done, in part, by identifying the diversity of rocks in a given area and comparing the ability of rovers versus human teams to select lunar samples. The results of this project will help to create a plan for returning people safely to the Moon for longer missions. It will also create a large group of Canadian experts in scientific investigations and mission operations for future Moon exploration.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80366,003-2018-2019-Q4-04124,University of Manitoba|Université du Manitoba,Winnipeg|Winnipeg,,,,,400000,3/20/19,,"This project will study low-cost satellite production methods and navigation and control systems that will make space missions more accessible to mid-sized companies and universities. Research includes using drones to test new systems that can be used to improve docking and guidance operations on future deep space missions and how drones can be used to explore other planets. This project will position Canada as a leader in satellite control technologies and innovative space systems. It will showcase Canadian satellite engineering expertise, foster technology development, and strengthen the Canadian space industry through the development of highly qualified personnel.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80367,003-2018-2019-Q4-04140,McGill University|Université de McGill,Montréal|Montréal,,,,,150000,3/29/19,,"This grant is to fund oceanographic research for Canada's contribution to the NASA SWOT Mission. The objectives are: to characterize and catalog contributions to sea surface height, assess how representation of surface layer dynamics impacts modeled sea surface height, and use high frequency radar to infer sea surface height in order to compare with idealized numerical simulations.",,,Canadian Space Agency | Agence spatiale canadienne
80368,003-2018-2019-Q4-04181,University of Waterloo|University of Waterloo,Waterloo|Waterloo,,,,,52800,3/27/19,,"The purpose of this grant is to support the participation of a team of researchers from the University of Waterloo to the European Space Agency mission Euclid.  This mission will perform wide and deep surveys of the sky, at visible and near-infrared wavelengths, with the goal of understanding the nature of dark energy.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80369,003-2018-2019-Q4-04182,University of Winnipeg|Université de Winnipeg,Winnipeg|Winnipeg,,,,,100000,3/27/19,,The purpose of this grant is to provide support for an ExoMars Trace Gas Orbiter mission science team member to conduct experiments in support of mission objectives. This project will examine the composition and physical properties of dust in the Martian atmosphere.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80370,003-2018-2019-Q4-04183,University of Victoria|University of Victoria,Victoria|Victoria,,,,,49312,3/27/19,,This grant is to provide support the participation of a team of Canadian scientists to the NASA New Horizons Kuiper Extended Mission (KEM). The team will be in charge of conducting an Earth localized observational search for distant Kuiper Belt Objects to be observed as part of the New Horizons KEM.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80371,003-2018-2019-Q4-04202,University of British Columbia|University of British Columbia,Vancouver|Vancouver,,,,,100000,3/27/19,,The purpose of this grant is to provide support to a team of scientists for their participation to NASA's Imaging X-ray Polarimetry Explorer (IXPE) mission. The team will develop models of emission from Magnetars and develop tools to analyze IXPE data.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80372,003-2018-2019-Q4-04120,Canadensys Aerospace Corporation|Canadensys Aerospace Corporation,Caledon|Caledon,,,,,249963,1/7/19,,"Nano-rovers and micro-rovers will play a major role in future surface exploration because of their low cost and low mass. Their ability to operate in a rugged, remote environment is important for scientific missions. 

This project will answer important design questions to ensure that these rovers are ready to meet the needs of planned missions, including ability to handle terrain, mobility, and guidance, navigation, and control. Two micro-rover platforms will be used to conduct investigations in a single campaign that mimics lunar conditions. This project will help to improve the core capabilities of Canadian industry, increase its competitive advantage, and develop highly qualified personnel.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80373,003-2018-2019-Q4-04200,University of British Columbia|University of British Columbia,Vancouver|Vancouver,,,,,98400,3/27/19,,"The purpose of this grant is to support the participation of a team of researchers from UBC to the European Space Agency mission Euclid.  This mission will perform wide and deep surveys of the sky, at visible and near-infrared wavelengths, with the goal of understanding the nature of dark energy.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80374,003-2018-2019-Q4-04201,University of Western Ontario|Université Western Ontario,London|London,,,,,99998,3/27/19,,The purpose of this grant is to provide support for an ExoMars TGO Mars InSight mission science team member to conduct experiments in support of mission objectives. This project will examine the surface of Mars using the CaSSIS camera.,,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80376,003-2019-2020-Q1-04263,MDA Systems LTD|MDA Systems LTD,Richmond|Richmond,,,,,101911,5/10/19,,"Artificial intelligence (AI) running on high-performance computers can be trained to help scientists get the most out of space exploration missions. The technology is used to make decisions about where to go, what information to collect, and what data to share with scientists. 

This project will explore low-power hardware platforms that provide the processing power needed for AI, can be made less susceptible to the effects of radiation, and are ready for the harsh, constrained environment of space. The small size and low weight components will allow future space missions to conduct independent scientific investigations, adapt to changing situations in space, or determine the best data to send back to Earth. This project will showcase Canadian innovation and open the market for on-board AI in space, allowing a wide range of AI applications to run directly on a spacecraft.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80378,003-2019-2020-Q1-04260,ARTSensing Inc.|ARTSensing Inc.,Mississauga|Mississauga,,,,,489000,4/23/19,,"Radiation protection is one of the most important considerations in space missions because of its harmful effects on astronauts and electronics. Both shielding and structural materials provide protection from radiation's effects on equipment and human DNA. However, when radiation interacts with some types of materials, secondary radiation that can cause even more damage may be produced. 

This project will develop a lightweight, multilayered nanocomposite material that blocks primary radiation and limits the amount of secondary radiation created. The material will also be tested for other important features like its ability to recover from severe radiation and maintain its shielding ability, manage extreme space temperatures, and function during long missions. This material will lead to better protection for astronauts and equipment during space exploration missions, as well as for medical, nuclear, and aerospace workers on Earth.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80379,003-2019-2020-Q1-04261,"Teledyne Optech, a business unit of Teledyne Digital Imaging Inc.|Teledyne Optech, a business unit of Teledyne Digital Imaging Inc.",Vaughan|Vaughan,,,,,498659,5/16/19,,"Lidar systems use lasers to measure range and are useful for everything from guiding cars on city streets to surveying asteroids in space. 

This project will study how to combine smaller, lighter components in a new way to develop a more powerful, compact 3D imaging system for use in future space exploration missions. The smaller, more efficient design will help spacecraft dock with each other, guide autonomous rovers on other planets, help drones create 3D maps, and prevent collisions in marine locks. This project will allow Canadian industry to pursue market opportunities in mobile mapping, security, and automotive markets. This innovation will also provide more accurate environmental data and benefit the mining and forestry industries.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80380,003-2019-2020-Q1-04262,ABB Inc.|ABB Inc.,Saint-Laurent|Saint-Laurent,,,,,499480,4/26/19,,"Monitoring global greenhouse gas emissions from space is an important part of the global efforts to curb emissions. Improving the spatial resolution of satellite-based GHG mapping will provide decision makers with more compelling data linked to single emitters. 

This project will merge existing commercial Fourier-transform infrared spectroscopy (FTIR) technology with innovative optics to dramatically increase the number of measurement point at every orbit while preserving industry leading sensitivity and accuracy. The ideas proposed herein were successfully tested on ground instrument but have yet to find functional implementation in the context of space use. This work targets the development of a sensor for GHGs (or other gases) mapping from orbit that could provide at least one order of magnitude improvement in the number of spatial elements observed at every orbit.",,The amount allocated covers more than one fiscal year.,Canadian Space Agency | Agence spatiale canadienne
80381,003-2019-2020-Q1-04220,The University of Western Ontario|Université de Western Ontario,London|London,,,,,153670,2/1/19,,"When rovers explore other planets or celestial objects such as the Moon to collect scientific data, they are programmed to find rocks and other materials based on basic features like shape and texture. During these missions, the connection between rovers and scientists on Earth is often limited by data bandwidth. Mission success would be improved if rovers could be trained to make scientific decisions autonomously and be less reliant on this data connection. 

This project will use laboratory studies and field trials to test “neural networks” that help rovers learn how to carry out scientific investigations independently. This includes teaching rovers to make decisions about where to explore, what information to collect, and what data to share with scientists on Earth. The project will position Canada as a leader in autonomous scientific investigation systems. It will also provide technology that can be used in mining and farming on Earth.",,"The amount allocated covers more than one fiscal year.
Late Disclosure:
Expected quarter 4 of 2018-2019
Disclosed quarter 1 of 2019-2020",Canadian Space Agency | Agence spatiale canadienne
