,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
194575,GC-2019-Q2-00051,La Clé d'la Baie en Huronie- Association culture  franco,Penetanguishene,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815110,815110,50000,6/1/19,9/30/20,Our exhibition project 40 ans de l’École de la résistance with sound and light projections for residents and tourists will create a tourist attraction based on the enhancement of history.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194574,GC-2019-Q2-00050,Culinary Tourism Alliance,Toronto,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815003,815003,75000,6/1/19,12/31/20,"Enhance and grow our foodservice certification program (that celebrates farm-to-table) to enable the program to be licensed in other regions,Provinces and Territories",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194573,GC-2019-Q2-00049,Organic Council of Ontario,Guelph,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815168,815168,38400,5/31/19,12/31/20,"The objective of the project is to develop multi-stop tours of organic operations in rural Ontario, enabling operators and their communities to capitalize on trends in agri-tourism.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194572,GC-2019-Q2-00048,Tourism Windsor Essex Pelee Island,Windsor,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815118,815118,41540,5/31/19,12/31/20,"We will create new Italian-Canadian culinary tours that showcase Little Italy's traditional fare and our world-renowned Windsor Pizza, boosting shoulder-season visits & adding $1.4M/yr to the economy.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194578,GC-2019-Q2-00054,Grape Growers of Ontario,St. Catharines,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815149,815149,250000,6/1/19,8/1/20,"International Cool Climate Wine Symposium is Canada's opportunity to showcase our finest wines and local foods to over 600 delegates from around the world, including key media personel.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194571,GC-2019-Q2-00047,Rotary Club of Norfolk Sunrise,Simcoe,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815203,815203,25000,5/29/19,1/5/20,The objective of the project is to build a Christmas market in downtown park system that has an annual light display in December.,To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194570,GC-2019-Q2-00046,Wollaston Township,Coe Hill,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815275,815275,50000,5/31/19,6/28/19,"We wish to build a staging area for trails enthusiasts that will provide a safe, well-lit area for parking (trucks,trailers,cars), an accessible washroom & direct access to fuel, businesses & trails.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194579,GC-2019-Q2-00055,East Gwillimbury Chamber of Commerce,East Gwillimbury,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815268,815268,35000,5/31/19,12/31/20,"Building on the success of the EG Farm to Fork Tour, our project seeks to create a permanent EG Farm to Fork Trail to showcase our farms that are open seasonally and year round.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194569,GC-2019-Q2-00045,Thompson Family Enterprises,Clayton,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815321,815321,60000,5/31/19,12/31/20,"The objective of the project is to upgrade cottage, create nature trail facilities, and develop marketing plan, to expand to the winter and shoulder seasons.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194580,GC-2019-Q2-00056,Tourism London,London,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815085,815085,300000,7/5/19,10/31/20,"The objective of the project is to create the largest Indigenous art show (festival) in the country, bolstering local tourism and culture.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194568,GC-2019-Q2-00044,Furnace Falls Farm Ltd.,Lyndhurst,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815219,815219,75000,5/30/19,6/1/20,"The project would be to winterize (heat) a portion of our barn venue so that we can extend our use of the venue to year round for events, meetings and educational purposes.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194581,GC-2019-Q2-00057,Long Point Country Chamber of Commerce,Port Rowan,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815319,815319,9000,5/31/19,9/30/20,This project aims to promote the Port Rowan Farmers' Market as a culinary destination through the launch of monthly food festivals. This will grow the local tourism and agricultural economies.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194567,GC-2019-Q2-00043,Ontario Federation of Snowmobile Clubs,Barrie,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815191,815191,320000,12/1/19,3/21/20,To purchase a Pistenbully 400 groomer for use on the well-travelled TOP A corridor running between the City of Ottawa and Mattawa. This will enhance the riding experience of Snow Tours in the area.,To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194566,GC-2019-Q2-00042,Griffith & Matawatchan Sno-dusters Snowmobile Club,Griffith,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815350,815350,8000,7/1/19,11/30/19,The objective of the project is to improve a parking area to allow a year-round staging area and parking for recreation on trails already in place and frequently used. ,To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194565,GC-2019-Q2-00041,Snow Country Snowmobile Region,Pembroke,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815331,815331,10285,6/1/19,9/25/19,"Make improvements to current RAP Tour marketing, signage & mapping.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194582,GC-2019-Q2-00058,Village d'antan franco-ontarien,St-Albert,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,512565,512565,32000,6/1/19,12/31/20,"An initiation plan for the creation of a historical, thematic and innovative amusement park. An innovative concept document to tell the story of Franco-Ontarians through technology.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194564,GC-2019-Q2-00040,Eastern Ontario Trails Alliance (EOTA),Tweed,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815128,815128,350000,5/24/19,12/31/20,The objective of the project is to replace 5 bridges and 2 culverts along this heavily used section of the trail to improve safety. ,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194563,GC-2019-Q2-00039,Diefenbunker Canada's Cold War Museum,Carp,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815130,815130,400000,5/31/19,12/31/20,"The project will improve the Museum's tourism services, products, and infrastructure, including signage, wayfinding, eight-language audio tour, interpretation, and pertinent infrastructure improvement",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194562,GC-2019-Q2-00038,Toronto Biennial Of Art,Toronto,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,512641,512641,300000,7/10/19,3/31/20,"The objective of the project is to support the Toronto Biennial of Art as a free 72-day international visual arts festival celebrating the Indigenous, settler and immigrant histories and people of Canada.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194561,GC-2019-Q2-00037,Popsilos Inc.,Ottawa,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815229,815229,100000,9/3/19,11/30/20,Popsilos wants to produce two new murals on two new silos to increase the annual number of visitors who buy local products.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194583,GC-2019-Q2-00059,Essex Region Conservation Authority,Essex,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815076,815076,600000,6/3/19,12/31/20,The objective of the project is to establish a new visitor centre for the John R. Park Homestead.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194560,GC-2019-Q2-00036,The Department of Illumination Artistic Company,Picton,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815196,815196,19850,5/28/19,3/31/20,"ICE BOX is art in the heart of winter: a public art installation with culture and recreation programming. Located in a picturesque historic setting, ICE BOX is a unique winter tourism experience.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194559,GC-2019-Q2-00021,The Culinary Farm Ltd,Kent Bridge,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815223,815223,88500,5/30/19,12/31/20,"The objective of the project is to assist in expanding beyond agritourism, to experiential engagement in Regenerative Agriculture and applying principles of Responsible & Regenerative Tourism",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194584,GC-2019-Q2-00060,St. Thomas Economic Development Corporation,St. Thomas,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815077,815077,32500,8/1/19,9/1/20,"The objective of the project is to tap into the trend of instatourism by undertaking a public mural project, bringing in an international artist to create a mural in the downtown core along with local artist murals on rail boxcars.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194700,GC-2019-Q2-00176,The Ontario Festival of Small Halls,Ottawa,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815244,815244,200000,6/1/19,12/31/20,"The objective of the project is to attract bigger recording artists to the venues and communities in eastern Ontario, and expand the Chef’s Table pre-concert package, to increase the tourists draw and tourism economy.  The expected results include supporting 32 businesses and creating six jobs.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194585,GC-2019-Q2-00061,Ontario Maple Syrup Producers' Association,Wyebridge,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815314,815314,75000,5/31/19,12/31/20,"OMSPA is expanding and growing the provincial tourism event, Maple Weekend, while also advancing recognition of Sweet Ontario brand and Ontario syrup consumption.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194586,GC-2019-Q2-00062,Indigenous Tourism Association of Ontario,Toronto,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815326,815326,200000,5/31/19,12/31/20,The objective of the project is to complete development tourism in rural and remote Indigenous communities by developing and implementing Indigenous Culinary tourism strategies in Ontario. ,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194576,GC-2019-Q2-00052,Stratford Economic Enterprise Development Corporation,STRATFORD,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815024,815024,400000,5/10/19,12/31/20,"The objective of the project is to support the autonomous & connected Tourism Initiative, iTOURSTRATFORD, to enhance the experience of Stratford's tourist driven economy & provide autonomous vehicle shuttles between major tourism landmarks in Stratford.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194588,GC-2019-Q2-00064,The Corporation of the City of St. Catharines,St. Catharines,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815339,815339,175000,7/1/19,12/15/20,PAC and Kakekalanicks Indigenous Arts will present Celebration of Nations Indigenous Arts programming all season and as a festival in Sept 2019 and 2020 to increase Indigenous tourism to Niagara.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194339,GC-2019-Q2-00022,The Exchange Brewery Inc.,Niagara-on-the-Lake,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815108,815108,34160,5/31/19,12/31/20,"To build Southern Ontario's first and only sour beer festival, creating an annual event to promote and celebrate Ontario sour beer and drive a new demographic of tourist to Niagara.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194361,GC-2019-Q2-00023,MacKinnon Brewing and Distilling,Bath,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815329,815329,75000,5/31/19,9/30/20,Build an permanent outdoor timber-frame stage for use in music festival and other events.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194344,GC-2019-Q2-00028,Downey's Farm Market Ltd.,Caledon,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815285,815285,50000,5/31/19,10/31/20,"The objective of the project is to provide an interactive, agricultural & locally driven festival & event to increase tourism in Caledon and promote local cullinary to all ages.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194349,GC-2019-Q2-00029,The Stratford Shakespearean Festival of Canada,Stratford,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815237,815237,200000,5/31/19,12/1/20,The objective of the project is to extend one play from each of the 2019 and 2020 Festival seasons into the late fall to promote shoulder season tourism.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194354,GC-2019-Q2-00030,Festival Management Committee,Toronto,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,512553,512553,60000,6/9/19,12/31/20,The project will support an expansion of the 2020 Toronto Caribbean Carnival (Caribana) to include a culinary component featuring the pairing of beverage and food.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194363,GC-2019-Q2-00031,Capital Pride / La Fierté dans la Capitale,Ottawa,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815213,815213,200000,5/30/19,12/31/20,The objective of the project is to develop and implement new events and programming to improve capital region Pride tourism and the development of market readiness training for front-line tourism staff.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194371,GC-2019-Q2-00034,Three Centuries Festival,Elora,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815273,815273,50000,5/31/19,11/1/19,The objective of the project is to launch of 8 new initiatives celebrating two 40 year anniversaries of the Elora Singers and Festival. ,To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194372,GC-2019-Q2-00032,Festival de la Bine de Plantagenet,Plantagenet,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815293,815293,39000,6/1/19,12/31/20,Fortissimus 2020 is an international competition of 12 strong men for the title of Strongest Man on the Planet that will improve the tourist’s experience and raise the region’s profile.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194409,GC-2019-Q2-00024,Beau's All Natural Brewing Company Ltd.,Vankleek Hill,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,512552,512552,60000,6/10/19,12/31/19,"The objective of the project is to improve Francophone programming and expand marketing of OKTOBERFEST to draw 5,000 new attendees.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194419,GC-2019-Q2-00033,Barrie Pride,Barrie,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815304,815304,65000,5/31/19,9/15/20,"The objective of the project is to support the Barrie Pride Community Events Expansion Program (CEEP) as an inclusive, accessible, community art and entertainment tourism draw. ",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194487,GC-2019-Q2-00035,Trudeau's Resort & Banquet Centre,Tweed,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815262,815262,39000,5/31/19,12/30/19,"The objective of the project is to upgrading roadways, trails, shelters in and around stampede grounds for improved mobility and safety.",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194558,GC-2019-Q2-00020,"Ottawa Tourism and Convention Authority, Inc.",Ottawa,Canadian Experience Fund - Regional,To help Canada’s tourism sector innovate and grow.,815221,815221,500000,9/16/19,12/31/20,"Our Indigenous Tourism Platform will foster market-ready Indigenous experiences through an entrepreneur program and waterfall attraction, culminating in Ottawa's Year of Indigenous Tourism 2021",To support the growth and diversification of the tourism sector. ,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194606,GC-2019-Q2-00082,Canadian Tourism Human Resource Council,Ottawa,Canadian Experiences Fund - National,To help Canada’s tourism sector innovate and grow.,512471,512471,599710,5/21/19,3/31/21,"Deliver a responsive, comprehensive and sustainable LGBTQ2+ Tourism Market Ready Program aimed at helping businesses and communities reach new market segments.",To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194604,GC-2019-Q2-00080,Fierté Canada Pride,Belleville,Canadian Experiences Fund - National,To help Canada’s tourism sector innovate and grow.,512467,512467,100000,5/17/19,12/31/20,Tourism National Project,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194603,GC-2019-Q2-00079,Pride Toronto,Toronto,Canadian Experiences Fund - National,To help Canada’s tourism sector innovate and grow.,815008,815008,1000000,6/1/19,12/31/20,This project aims to grow LGBTQ2+ programming across the Greater Toronto Area. The project will activate approximately 15 different communities across the GTA supporting LGBTQ2+ specific programming.,To support the growth and diversification of the tourism sector. ,2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194605,GC-2019-Q2-00081,Tourism Industry Association of Canada,Ottawa,Canadian Experiences Fund - National,To help Canada’s tourism sector innovate and grow.,815036,815036,750000,6/1/19,3/31/21,Tourism National Project,To support the growth and diversification of the tourism sector. ,2018/19 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194422,GC-2019-Q1-00005,Prince Edward/Lennox & Addington Community Futures Dev Corp,Picton,Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,510734,510734,2214908,4/1/14,3/31/20,"The project is for Community Futures Program: - Operating Agreement: April 1,2014 - March 31,2020","To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194428,GC-2019-Q1-00002,Saugeen Economic Development Corp.,Neustadt,Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,511093,511093,1221624,4/1/16,3/31/20,"The project is for Community Futures Program - Operating Agreement, April 1, 2016 - March 2020","To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194429,GC-2019-Q1-00003,Norfolk District BDC,Simcoe,Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,510709,510709,1604814,4/1/14,3/31/20,"The project is for Community Futures Program - Operating Agreement: April 1, 2014 - March 31, 2020","To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194430,GC-2019-Q1-00004,Northumberland Business Development Assistance Corporation,Cobourg,Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,510724,510724,1747299,4/1/14,3/31/20,"The project is for Community Futures Program - Operating Agreement: April 1, 2014 - March 31, 2020","To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194616,GC-2019-Q2-00092,Cornwall and The Counties CFDC,Cornwall,Ontario Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,510853,510853,1844398,4/1/15,3/31/20,"Community Futures Program Operating Agreement, April 1, 2015 - March 31, 2020","To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.","value changed from $1,744,398 to $1,844,398 as per contract amendment 2015/16 to 2019/20",Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194617,GC-2019-Q2-00093,South Niagara Community Futures Development Corporation,Port Colborne,Ontario Community Futures Program-Southern Ontario,Support to Community Futures Development Corporations (CFDCs) who provide community economic development support to small businesses and communities to enhance local development and diversification.,511355,511355,700000,4/1/16,3/31/20,SNCFDC - Special Initiatives Project,"To support i) Strategic community planning and socio-economic development, ii) Business advisory services, iii) Access to capital for small, rural businesses, iv) Community-based projects.","value changed from $600,000 to $700,000 as per contract amendment 2016/17 to 2019/20",Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194619,GC-2019-Q2-00095,Bioenterprise Corporation,Guelph,Regional Innovation Ecosystem,"To create, grow and develop strong and inclusive regional ecosystems that support business growth and innovation, as well as the entrepreneurial environment necessary to foster more innovative regional economies and increase the competitiveness of small- and medium-sized enterprises.",814730,814730,6296000,10/1/19,12/31/23,"Bioenterprise will support commercialization of innovative technologies to connect the regional ecosystem across Ontario, focused on driving economic benefits to agriculture/agri-food value chain.","To achieve one or more of the following departmental results, i) Businesses in southern Ontario invest in the development and commercialization of innovative technologies, ii) Businesses in southern Ontario are innovative and growing; and iii) Communities are economically diversified in southern Ontario.",2019/20 to 2023/24,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194473,GC-2019-Q1-00048,GTA Region Investment Attraction,Toronto,Regional Innovation Ecosystem,"To create, grow and develop strong and inclusive regional ecosystems that support business growth and innovation, as well as the entrepreneurial environment necessary to foster more innovative regional economies and increase the competitiveness of small- and medium-sized enterprises.",813644,813644,10000000,1/1/19,12/31/23,The project is to support foreign direct investment attraction across the Toronto Region to build and diversify the regional economy.,"To achieve one or more of the following departmental results, i) Businesses in southern Ontario invest in the development and commercialization of innovative technologies, ii) Businesses in southern Ontario are innovative and growing; and iii) Communities are economically diversified in southern Ontario.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194531,GC-2019-Q1-00105,Waterloo Region Economic Development Corporation,Kitchener,Regional Innovation Ecosystem,"To create, grow and develop strong and inclusive regional ecosystems that support business growth and innovation, as well as the entrepreneurial environment necessary to foster more innovative regional economies and increase the competitiveness of small- and medium-sized enterprises.",812916,812916,3000000,8/17/18,12/31/23,The project is to support investment attraction to enhance the competitiveness of the Waterloo Region building on the significant economic potential of the Toronto-Waterloo Innovation Corridor. Project activities would support attracting new foreign direct investment and increased engagement activities.,"To achieve one or more of the following departmental results, i) Businesses in southern Ontario invest in the development and commercialization of innovative technologies, ii) Businesses in southern Ontario are innovative and growing; and iii) Communities are economically diversified in southern Ontario.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
